,code,concatsize,organic,name,RRP,brand,j,price,,,barcode,case size,unit size,unit,
1,7020,6x1kg,organic,Apricots Whole,6.29,Infinity Foods,,28.25,,0,5028869070205,6,1,kg,
1,7022,12x250g,organic,Chopped Apricots,1.46,Infinity Foods,,13.15,,0,5028869070229,12,250,g,
1,7024,12x125g,organic,Banana Chips,1.15,Infinity Foods,,10.35,,0,5028869070243,12,125,g,
1,7025,12x250g,organic,Currants,2.48,Infinity Foods,,22.35,,0,5028869070250,12,250,g,
1,7030,12x500g,organic,Currants,4.43,Infinity Foods,,39.85,,0,5028869070304,12,500,g,
1,7032,12x250g,organic,Organic Select Dates,1.39,Infinity Foods,,12.4,,0,5028869070328,12,250,g,
1,7033,12x500g,organic,Organic Select Dates,2.22,Infinity Foods,,19.95,,0,5028869070335,12,500,g,
1,7035,12x250g,organic,Dates - pitted,1.98,Infinity Foods,,17.75,,0,5028869070359,12,250,g,
1,7040,12x500g,organic,Dates - pitted,3.41,Infinity Foods,,30.65,,0,5028869070403,12,500,g,
1,7045,6x1kg,organic,Dates - pitted,6.65,Infinity Foods,,29.85,,0,5028869070458,6,1,kg,
1,7048,12x250g,organic,Chopped Dates,1.49,Infinity Foods,,13.35,,0,5028869070489,12,250,g,
1,7050,12x250g,organic,Figs,3.18,Infinity Foods,,28.55,,0,5028869070502,12,250,g,
1,7055,12x500g,organic,Figs,5.81,Infinity Foods,,52.25,,0,5028869070557,12,500,g,
1,7058,12x250g,organic,Chopped Figs,1.47,Infinity Foods,,13.2,,0,5028869070588,12,250,g,
1,7060,6x1kg,organic,Figs,11.44,Infinity Foods,,51.45,,0,5028869070601,6,1,kg,
1,7062,12x250g,organic,Mixed Vine Fruit,1.73,Infinity Foods,,15.55,,0,5028869070625,12,250,g,
1,7063,12x500g,organic,Mixed Vine Fruit,2.92,Infinity Foods,,26.3,,0,5028869070632,12,500,g,
1,7064,6x125g,organic,Goji Berries,2.98,Infinity Foods,,13.4,,0,5028869070649,6,125,g,
1,7065,6x250g,organic,Goji Berries,5.07,Infinity Foods,,22.8,,0,5028869070656,6,250,g,
1,7066,12x250g,organic,Mulberry - Raw Crumble,2.39,Infinity Foods,,21.53,,0,5028869070663,12,250,g,
1,7068,12x125g,organic,Golden Berries,2.9,Infinity Foods,,26.1,,0,5028869070687,12,125,g,
1,7069,6x250g,organic,Golden Berries,5.6,Infinity Foods,,25.2,,0,5028869070694,6,250,g,
1,7072,12x125g,organic,Mulberries - white,1.6,Infinity Foods,,14.3,,0,5028869070724,12,125,g,
1,7073,12x250g,organic,Mulberries - white,2.64,Infinity Foods,,23.75,,0,5028869070731,12,250,g,
1,7077,12x125g,organic,Ginger Crystallised,2.37,Infinity Foods,,17.8,v,3.56,5028869070779,12,125,g,
1,7080,12x250g,organic,Pitted Prunes,4.14,Infinity Foods,,37.3,,0,5028869070809,12,250,g,
1,7082,6x250g,organic,Mango Munch,4.1,Infinity Foods,,18.45,,0,5028869070823,6,250,g,
1,7083,12x125g,organic,Mango Munch,2.15,Infinity Foods,,19.25,,0,5028869070830,12,125,g,
1,7085,12x500g,organic,Pitted Prunes,7.75,Infinity Foods,,69.75,,0,5028869070854,12,500,g,
1,7095,12x250g,organic,Raisins,1.46,Infinity Foods,,13.1,,0,5028869070953,12,250,g,
1,7100,12x500g,organic,Raisins,2.38,Infinity Foods,,21.4,,0,5028869071004,12,500,g,
1,7105,6x1kg,organic,Raisins,4.58,Infinity Foods,,20.6,,0,5028869071059,6,1,kg,
1,7110,12x250g,organic,Sultanas,1.32,Infinity Foods,,11.9,,0,5028869071103,12,250,g,
1,7115,12x500g,organic,Sultanas,2.11,Infinity Foods,,19,,0,5028869071158,12,500,g,
1,7120,6x1kg,organic,Sultanas,4.04,Infinity Foods,,18.2,,0,5028869071202,6,1,kg,
1,7530,12x250g,,Apricots Whole Yellow - SO2,1.7,Infinity Foods,,15.3,,0,5028869075309,12,250,g,
1,7535,12x500g,,Apricots Whole Yellow - SO2,2.86,Infinity Foods,,25.7,,0,5028869075354,12,500,g,
1,7612,12x250g,,Select Dates,1.17,Infinity Foods,,10.5,,0,5028869076122,12,250,g,
1,7613,12x500g,,Select Dates,1.79,Infinity Foods,,16.15,,0,5028869076139,12,500,g,
1,7655,12x125g,,Ginger crystallised & caster sugar,1.51,Infinity Foods,,11.3,V,2.26,5028869076559,12,125,g,
1,7665,12x125g,,Goji Berries (no Sulphur Dioxide),2.04,Infinity Foods,,18.4,,0,5028869076658,12,125,g,
1,7670,6x250g,,Goji Berries (no Sulphur Dioxide),3.91,Infinity Foods,,17.6,,0,5028869076702,6,250,g,
1,7730,12x250g,,Prunes Pitted,1.47,Infinity Foods,,13.25,,0,5028869077303,12,250,g,
1,7735,12x500g,,Prunes Pitted,2.41,Infinity Foods,,21.7,,0,5028869077358,12,500,g,
1,8050,12x125g,,Japanese Rice Crackers,1.26,Infinity Foods,,11.3,,0,5028869080501,12,125,g,
1,8055,12x250g,,Japanese Rice Crackers,2,Infinity Foods,,18,,0,5028869080556,12,250,g,
1,8075,12x250g,organic,Cacao Nibs - raw,3.43,Infinity Foods,,30.9,,0,5028869080754,12,250,g,
1,8080,12x125g,organic,Cacao Nibs - raw,2.05,Infinity Foods,,18.45,,0,5028869080808,12,125,g,
1,8105,12x125g,organic,Bombay Mix,0.95,Infinity Foods,,8.55,,0,5028869081058,12,125,g,
1,8110,12x225g,organic,Bombay Mix,1.23,Infinity Foods,,11.05,,0,5028869081102,12,225,g,
1,8115,6x500g,organic,Bombay Mix,2.33,Infinity Foods,,10.5,,0,5028869081157,6,500,g,
1,8206,10x65g,organic,Cashews - whole,1.45,Infinity Foods,,10.9,,0,5028869082062,10,65,g,
1,8207,10x65g,organic,Nut Mix,1.45,Infinity Foods,,10.85,,0,5028869082079,10,65,g,
1,8208,10x60g,organic,Mango Munch,1.17,Infinity Foods,,8.75,,0,5028869082086,10,60,g,
1,8210,10x60g,,Pistachio Nuts - roasted & salted,1.35,Infinity Foods,,10.1,,0,5028869082109,10,60,g,
1,8216,10x60g,,Roasted & Salted Almonds,1.4,Infinity Foods,,8.75,V,1.75,5028869082161,10,60,g,
1,8217,10x60g,,Hot Chilli Almonds,1.4,Infinity Foods,,8.75,V,1.75,5028869082178,10,60,g,
1,8220,10x55g,,Hot Chilli Cashews,1.75,Infinity Foods,,10.95,V,2.19,5028869082208,10,55,g,
1,8225,10x55g,,Seasalt & Black Pepper Cashews,1.75,Infinity Foods,,10.95,V,2.19,5028869082253,10,55,g,
1,8227,10x55g,,Roasted & Salted Cashew Nuts,1.7,Infinity Foods,,10.65,V,2.13,5028869082277,10,55,g,
1,8230,10x55g,,Roasted & Salted Nut Mix,1.59,Infinity Foods,,9.95,V,1.99,5028869082307,10,55,g,
1,8755,12x250g,organic,Sun-dried Tomato Halves,2.2,Infinity Foods,,19.8,,0,5028869087555,12,250,g,
1,9005,6x200g,organic,Dark Chocolate (73%) Buttons,4.45,Infinity Foods,,16.7,V,3.34,5028869090050,6,200,g,
1,9010,6x200g,organic,Milk Chocolate Buttons,4.45,Infinity Foods,,16.7,V,3.34,5028869090104,6,200,g,
1,9015,6x200g,organic,White Chocolate Buttons,4.45,Infinity Foods,,16.7,V,3.34,5028869090159,6,200,g,
1,9020,6x200g,organic,"Mixed (Dark, Milk & White) Chocolate Buttons",4.45,Infinity Foods,,16.7,V,3.34,5028869090203,6,200,g,
1,9023,6x125g,organic,Dark Chocolate Puffed Quinoa,2.79,Infinity Foods,,10.45,V,2.09,5028869090234,6,125,g,
1,9093,6x300g,organic,Cooking Chocolate - 73% very dark,4.39,Infinity Foods,,19.75,,0,5028869090937,6,300,g,
1,9094,6x300g,organic,Cooking Chocolate - milk,4.39,Infinity Foods,,19.75,,0,5028869090944,6,300,g,
1,9102,1,,"Metal Clip Strip (11 clips) foc when you buy 4 cases of Infinity Snack bags below, quote code",,Infinity Foods,,,,0,,,1,,
1,9104,1,,"Red Plastic Clip Strip (12 clips) foc when you buy 4 cases of Infinity Snack bags below, quote code",,Infinity Foods,,,,0,,,1,,
1,9125,10x70g,organic,Goji Berry Hi Energy Trail Mix,0.87,Infinity Foods,,6.5,,0,5028869091255,10,70,g,
1,9130,10x70g,organic,Fruit & Nut Mix,1.1,Infinity Foods,,8.25,,0,5028869091309,10,70,g,
1,9135,10x70g,organic,Cashews & Raisins,1.31,Infinity Foods,,9.7,,0,5028869091354,10,70,g,
1,9190,,,"30x6p Retail Display Stand  - order 10x6p and quote this code. It is 64cm wide, 57cm high, 23cm deep.",,Infinity Foods,,,,0,,,,,
1,9200,6x20g,organic,Ground Allspice,0.99,Infinity Foods,,4.45,,0,5028869092009,6,20,g,
1,9201,6x15g,organic,Star Anise,0.99,Infinity Foods,,4.45,,0,5028869092016,6,15,g,
1,9202,6x20g,organic,Basil,0.99,Infinity Foods,,4.45,,0,5028869092023,6,20,g,
1,9203,6x10g,organic,Bay Leaves,0.99,Infinity Foods,,4.45,,0,5028869092030,6,10,g,
1,9204,6x30g,organic,Caraway Seed,0.99,Infinity Foods,,4.45,,0,5028869092047,6,30,g,
1,9205,6x10g,organic,Cardamon Pods,0.99,Infinity Foods,,4.45,,0,5028869092054,6,10,g,
1,9206,6x35g,organic,Cayenne Pepper,0.99,Infinity Foods,,4.45,,0,5028869092061,6,35,g,
1,9207,6x35g,organic,Celery Seed,0.99,Infinity Foods,,4.45,,0,5028869092078,6,35,g,
1,9208,6x15g,organic,Cinnamon Bark,0.99,Infinity Foods,,4.45,,0,5028869092085,6,15,g,
1,9209,6x30g,organic,Cinnamon Ground,0.99,Infinity Foods,,4.45,,0,5028869092092,6,30,g,
1,9210,6x25g,organic,Chilli Powder,0.99,Infinity Foods,,4.45,,0,5028869092108,6,25,g,
1,9211,6x20g,organic,Whole Cloves,0.99,Infinity Foods,,4.45,,0,5028869092115,6,20,g,
1,9212,6x40g,organic,Coriander Seed,0.99,Infinity Foods,,4.45,,0,5028869092122,6,40,g,
1,9213,6x40g,organic,Ground Coriander,0.99,Infinity Foods,,4.45,,0,5028869092139,6,40,g,
1,9215,6x25g,organic,Cumin Seed,0.99,Infinity Foods,,4.45,,0,5028869092153,6,25,g,
1,9216,6x25g,organic,Ground Cumin,0.99,Infinity Foods,,4.45,,0,5028869092160,6,25,g,
1,9217,6x5g,organic,Curry Leaves,0.99,Infinity Foods,,4.45,,0,5028869092177,6,5,g,
1,9218,6x30g,organic,Curry Powder,0.99,Infinity Foods,,4.45,,0,5028869092184,6,30,g,
1,9219,6x15g,organic,Dill Herb,0.99,Infinity Foods,,4.45,,0,5028869092191,6,15,g,
1,9220,6x40g,organic,Fennel Seed,0.99,Infinity Foods,,4.45,,0,5028869092207,6,40,g,
1,9221,6x40g,organic,Fenugreek Seed,0.99,Infinity Foods,,4.45,,0,5028869092214,6,40,g,
1,9222,6x25g,organic,Garam Masala,0.99,Infinity Foods,,4.45,,0,5028869092221,6,25,g,
1,9223,6x25g,organic,Garlic Granules,0.99,Infinity Foods,,4.45,,0,5028869092238,6,25,g,
1,9224,6x30g,organic,Ground Ginger,0.99,Infinity Foods,,4.45,,0,5028869092245,6,30,g,
1,9225,6x20g,organic,Herbes de Provence,0.99,Infinity Foods,,4.45,,0,5028869092252,6,20,g,
1,9226,6x30g,organic,Juniper Berries,0.99,Infinity Foods,,4.45,,0,5028869092269,6,30,g,
1,9227,6x10g,organic,Marjoram,0.99,Infinity Foods,,4.45,,0,5028869092276,6,10,g,
1,9228,6x20g,organic,Mint (Spearmint),0.99,Infinity Foods,,4.45,,0,5028869092283,6,20,g,
1,9229,6x20g,organic,Mixed Herbs,0.99,Infinity Foods,,4.45,,0,5028869092290,6,20,g,
1,9230,6x25g,organic,Mixed Spice,0.99,Infinity Foods,,4.45,,0,5028869092306,6,25,g,
1,9231,6x50g,organic,Black Mustard Seed,0.99,Infinity Foods,,4.45,,0,5028869092313,6,50,g,
1,9232,6x50g,organic,Yellow Mustard Seed,0.99,Infinity Foods,,4.45,,0,5028869092320,6,50,g,
1,9233,6x20g,organic,Whole Nutmeg,0.99,Infinity Foods,,4.45,,0,5028869092337,6,20,g,
1,9234,6x20g,organic,Ground Nutmeg,0.99,Infinity Foods,,4.45,,0,5028869092344,6,20,g,
1,9235,6x20g,organic,Oregano,0.99,Infinity Foods,,4.45,,0,5028869092351,6,20,g,
1,9236,6x25g,organic,Black Onion Seed (Nigella Seed),0.99,Infinity Foods,,4.45,,0,5028869092368,6,25,g,
1,9237,6x25g,organic,Paprika,0.99,Infinity Foods,,4.45,,0,5028869092375,6,25,g,
1,9238,6x15g,organic,Parsley,0.99,Infinity Foods,,4.45,,0,5028869092382,6,15,g,
1,9239,6x25g,organic,Ground Black Pepper,0.99,Infinity Foods,,4.45,,0,5028869092399,6,25,g,
1,9240,6x25g,organic,Black Peppercorns,0.99,Infinity Foods,,4.45,,0,5028869092405,6,25,g,
1,9241,6x25g,organic,White Peppercorns,0.99,Infinity Foods,,4.45,,0,5028869092412,6,25,g,
1,9242,6x40g,organic,Poppy Seed,0.99,Infinity Foods,,4.45,,0,5028869092429,6,40,g,
1,9243,6x20g,organic,Rosemary,0.99,Infinity Foods,,4.45,,0,5028869092436,6,20,g,
1,9244,6x25g,organic,Sage,0.99,Infinity Foods,,4.45,,0,5028869092443,6,25,g,
1,9245,6x10g,organic,Tarragon,0.99,Infinity Foods,,4.45,,0,5028869092450,6,10,g,
1,9246,6x25g,organic,Thyme,0.99,Infinity Foods,,4.45,,0,5028869092467,6,25,g,
1,9247,6x30g,organic,Ground Turmeric,0.99,Infinity Foods,,4.45,,0,5028869092474,6,30,g,
1,9248,6x25g,organic,Mulling Spices - 5 muslin bags boxed,2.64,Infinity Foods,,11.9,,0,5028869092481,6,25,g,
1,10475,25kg,organic,Amaranth Seed - (Now Indian),,Infinity Bulk,,45,,0,,,25,kg,
1,10477,5kg,organic,Amaranth Seed - (Now Indian),,Infinity Foods,,10.5,,0,5028869104771,,5,kg,
1,10490,25kg,organic,Arborio Rice - white,,Infinity Bulk,,73,,0,,,25,kg,
1,10495,5kg,organic,Arborio Rice - white,,Infinity Foods,,16.1,,0,5028869104955,,5,kg,
1,10505,25kg,organic,Brown Rice Short Grain,,Infinity Bulk,,49,,0,,,25,kg,
1,10507,25kg,organic,Black Rice,,Infinity Bulk,,108,,0,,,25,kg,
1,10508,2.5kg,organic,Black Rice - 2.5kg,,Infinity Foods,,12.3,,0,5028869105082,,2.5,kg,
1,10510,5kg,organic,Brown Rice Short Grain,,Infinity Foods,,11.3,,0,5028869105105,,5,kg,
1,10512,25kg,organic,Brown Basmati,,Infinity Bulk,,50,,0,,,25,kg,
1,10513,5kg,organic,Brown Basmati,,Infinity Foods,,11.5,,0,5028869105136,,5,kg,
1,10515,25kg,organic,Brown Rice Long Grain,,Infinity Bulk,,53,,0,,,25,kg,
1,10520,5kg,organic,Brown Rice Long Grain,,Infinity Foods,,12.1,,0,5028869105204,,5,kg,
1,10525,25kg,organic,Buckwheat Groats - gluten-free,,Infinity Bulk,,39.7,,0,,,25,kg,
1,10530,5kg,organic,Buckwheat Groats,,Infinity Foods,,9.45,,0,5028869105303,,5,kg,
1,10535,25kg,organic,Bulghur,,Infinity Bulk,,38,,0,,,25,kg,
1,10538,18kg,organic,Fregola - Giant Cous Cous,,Infinity Bulk,,64.8,,0,,,18,kg,
1,10539,5kg,organic,Fregola - Giant Cous Cous,,Infinity Foods,,19.5,,0,5028869105396,,5,kg,
1,10540,5kg,organic,Bulghur,,Infinity Foods,,9.1,,0,5028869105402,,5,kg,
1,10541,25kg,organic,White Cous Cous,,Infinity Bulk,,40,,0,,,25,kg,
1,10542,25kg,organic,Camargue Red Rice,,Infinity Bulk,,78,,0,,,25,kg,
1,10543,5kg,organic,Camargue Red Rice,,Infinity Foods,,17.1,,0,5028869105433,,5,kg,
1,10544,5kg,organic,White Cous Cous,,Infinity Foods,,9.5,,0,5028869105440,,5,kg,
1,10545,25kg,organic,Wholemeal Cous Cous,,Infinity Bulk,,38,,0,,,25,kg,
1,10550,5kg,organic,Wholemeal Cous Cous,,Infinity Foods,,9.1,,0,5028869105501,,5,kg,
1,10555,25kg,organic,Millet,,Infinity Bulk,,35,,0,,,25,kg,
1,10560,5kg,organic,Millet,,Infinity Foods,,8.5,,0,5028869105600,,5,kg,
1,10562,25kg,organic,Kasha - Roasted Buckwheat - gluten-free,,Infinity Bulk,,73.5,,0,,,25,kg,
1,10565,25kg,organic,Oat Groats,,Infinity Bulk,,24.95,,0,,,25,kg,
1,10570,5kg,organic,Oat Groats,,Infinity Foods,,6.5,,0,5028869105709,,5,kg,
1,10572,25kg,organic,Orzo - rice shape from durum wheat,,Infinity Bulk,,53,,0,,,25,kg,
1,10573,5kg,organic,Orzo - rice shape from durum wheat,,Infinity Foods,,12.1,,0,5028869105730,,5,kg,
1,10575,25kg,organic,Popping Corn,,Infinity Bulk,,33,,0,,,25,kg,
1,10580,5kg,organic,Popping Corn,,Infinity Foods,,8.1,,0,5028869105808,,5,kg,
1,10582,20kg,organic,Pearl Barley,,Infinity Bulk,,19.1,,0,,,20,kg,
1,10583,5kg,organic,Pearl Barley,,Infinity Foods,,6.3,,0,5028869105839,,5,kg,
1,10585,20kg,organic,Pot Barley,,Infinity Bulk,,18.7,,0,,,20,kg,
1,10588,25kg,organic,British White Quinoa Grain,,Infinity Bulk,,89.85,,0,,,25,kg,
1,10589,5kg,organic,British White Quinoa Grain,,Infinity Foods,,19.45,,0,5028869105891,,5,kg,
1,10590,5kg,organic,Pot Barley,,Infinity Foods,,6.2,,0,5028869105907,,5,kg,
1,10592,25kg,organic,Quinoa Grain,,Infinity Bulk,,77.15,,0,,,25,kg,
1,10593,5kg,organic,Quinoa Grain,,Infinity Foods,,16.95,,0,5028869105938,,5,kg,
1,10595,25kg,organic,Rye Grain,,Infinity Bulk,,24,,0,,,25,kg,
1,10600,5kg,organic,Rye Grain,,Infinity Foods,,6.3,,0,5028869106003,,5,kg,
1,10602,25kg,organic,Spelt Grain,,Infinity Bulk,,38,,0,5028869106027,,25,kg,
1,10603,5kg,organic,Spelt Grain,,Infinity Foods,,9.1,,0,5028869106034,,5,kg,
1,10610,25kg,organic,Teff Grain - whole brown - GF (temp N/A),,Infinity Bulk,H,86,,0,,,25,kg,
1,10612,5kg,organic,Teff Grain - whole brown (temp N/A),,Infinity Foods,H,18.7,,0,5028869106126,,5,kg,
1,10615,25kg,organic,Wheat Grain,,Infinity Bulk,,24,,0,5060099990106,,25,kg,
1,10620,5kg,organic,Wheat Grain,,Infinity Foods,,6.3,,0,5028869106201,,5,kg,
1,10625,25kg,organic,White Basmati - Indian,,Infinity Bulk,,60,,0,,,25,kg,
1,10627,5kg,organic,White Basmati - Indian,,Infinity Foods,,13.5,,0,5028869106270,,5,kg,
1,10645,25kg,organic,Wild Rice,,Infinity Bulk,,270,,0,,,25,kg,
1,10650,2.5kg,organic,Wild Rice - 2.5kg,,Infinity Foods,,28.5,,0,5028869106508,,2.5,kg,
1,10657,25kg,organic,Wild Rice Mix,,Infinity Foods,,86.4,,0,5028869106577,,25,kg,
1,10660,2.5kg,organic,Wild Rice Mix - 2.5kg,,Infinity Foods,,10.15,,0,5028869106607,,2.5,kg,
1,10675,25kg,organic,Brown Jasmine Rice,,Infinity Bulk,,57,,0,,,25,kg,
1,10680,5kg,organic,Brown Jasmine Rice,,Infinity Foods,,12.9,,0,5028869106805,,5,kg,
1,10684,25kg,organic,Red Quinoa Grain,,Infinity Bulk,,90.25,,0,,,25,kg,
1,10685,25kg,organic,White Jasmine Rice,,Infinity Bulk,,67,,0,,,25,kg,
1,10686,5kg,organic,Red Quinoa Grain,,Infinity Foods,,19.55,,0,5028869106867,,5,kg,
1,10687,25kg,organic,Black Quinoa Grain,,Infinity Bulk,,110.65,,0,,,25,kg,
1,10690,5kg,organic,White Jasmine Rice,,Infinity Foods,,14.9,,0,5028869106904,,5,kg,
1,10691,2.5kg,organic,Black Quinoa Grain - 2.5kg,,Infinity Foods,,12.55,,0,5028869106911,,2.5,kg,
1,10692,25kg,organic,Tricolour Quinoa Grain,,Infinity Bulk,,90.5,,0,,,25,kg,
1,10693,5kg,organic,Tricolour Quinoa Grain,,Infinity Foods,,19.6,,0,5028869106935,,5,kg,
1,10703,6x500g,organic,Kamut Cous Cous,4.95,Lima,,22.3,,0,5411788037662,6,500,g,
1,10714,6x500g,organic,"Quinoa Whole Grain (was ""White"")",3.9,Hodmedod's,,17.55,,0,5060324810810,6,500,g,
1,10718,6x500g,organic,Carnaroli Risotto Rice,3.56,Seggiano,,16,,0,5033742000729,6,500,g,
1,10750,12x500g,organic,Pearled Spelt,2.53,Sharpham Park,,22.75,,0,5060130411744,12,500,g,
1,10805,12x500g,organic,Sushi Rice - white,2.39,Clearspring,,21.5,,0,5021554986362,12,500,g,
1,10807,12x500g,organic,Sushi Rice - brown,2.39,Clearspring,,21.5,,0,5021554986171,12,500,g,
1,10875,1x5kg,organic,Barley Grain - for sprouting,9.33,Aconbury Sprouts,,7,,0,,1,5,kg,
1,10880,1x5kg,organic,Spelt Grain - for sprouting,19.4,Aconbury Sprouts,,14.55,,0,,1,5,kg,
1,10885,1x5kg,organic,Wheat Grain - for sprouting,9.25,Aconbury Sprouts,,6.95,,0,,1,5,kg,
1,10920,1x1p,,Wheatgrass Growing Kit,13.75,Aconbury Sprouts,,8.6,v,1.72,5037605000161,1,1,p,
1,10955,6x500g,organic,Camargue Red Rice,3.29,Biona,,14.8,,0,4006040106111,6,500,g,
1,10965,6x500g,organic,Risotto Rice - Brown,2.69,Biona,,12.1,,0,5032722600164,6,500,g,
1,10966,6x500g,organic,Black & White Risotto Mix (Venus & Arborio Rices),3.39,Biona,,15.25,,0,5032722313705,6,500,g,
1,10967,6x500g,organic,Thai Jasmine Rice - Brown,2.69,Biona,,12.1,,0,4006040105183,6,500,g,
1,10968,6x500g,organic,Thai Jasmine Rice - White,2.89,Biona,,13,,0,4006040105398,6,500,g,
1,10970,6x500g,organic,White Pudding Rice,2.49,Biona,,11.2,,0,5032722302228,6,500,g,
1,10972,6x500g,organic,Wild Rice Mix,3.59,Biona,,16.15,,0,4006040007616,6,500,g,
1,10980,6x500g,organic,Quinoa Grain - boxed,4.99,BioFair,,22.45,,0,5032722307599,6,500,g,
1,10982,6x500g,organic,Red Quinoa Grain - boxed,5.69,BioFair,,25.6,,0,5032722312784,6,500,g,
1,10985,6x500g,organic,Tri-Colore Quinoa Grain - boxed - white/red/black,5.49,BioFair,,24.7,,0,5032722311930,6,500,g,
1,11025,25kg,,Brown Basmati Rice,,Infinity Bulk,,46,,0,,,25,kg,
1,11030,5kg,,Brown Basmati Rice,,Infinity Foods,,10.7,,0,5028869110307,,5,kg,
1,11070,25kg,,Cous Cous - white,,Infinity Bulk,,30,,0,,,25,kg,
1,11075,5kg,,Cous Cous - white,,Infinity Foods,,7.5,,0,5028869110758,,5,kg,
1,11105,6x250g,organic,Palestinian Hand-rolled Cous Cous (maftoul),3.25,Zaytoun,,14.6,,0,5060201150008,6,250,g,
1,11110,6x250g,,Smoky Freekeh,3.25,Zaytoun,,14.6,,0,5060201150435,6,250,g,
1,20505,20kg,organic,Barley Flakes,,Infinity Bulk,,19.35,,0,,,20,kg,
1,20509,15kg,organic,Buckwheat Flakes - gluten-free (15kg),,Infinity Bulk,H,42.75,,0,,,15,kg,
1,20510,5kg,organic,Barley Flakes,,Infinity Foods,,6.35,,0,5028869205102,,5,kg,
1,20512,15kg,organic,Millet Flakes - gluten-free,,Infinity Bulk,,58,,0,,,15,kg,
1,20513,5kg,organic,Millet Flakes,,Infinity Foods,,20.85,,0,5028869205133,,5,kg,
1,20515,25kg,organic,Jumbo Oatflakes,,Infinity Bulk,,24.95,,0,,,25,kg,
1,20520,5kg,organic,Jumbo Oatflakes,,Infinity Foods,,6.5,,0,5028869205201,,5,kg,
1,20522,25kg,organic,Spelt Flakes,,Infinity Bulk,,72,,0,,,25,kg,
1,20523,15kg,organic,British Quinoa Flakes - gluten-free,,Infinity Bulk,,63.2,,0,,,15,kg,
1,20525,25kg,organic,Rolled Oatflakes,,Infinity Bulk,,24.95,,0,,,25,kg,
1,20526,15kg,organic,Quinoa Flakes - gluten-free,,Infinity Bulk,,63.2,,0,,,15,kg,
1,20527,5kg,organic,Quinoa Flakes,,Infinity Foods,,22.55,,0,5028869205270,,5,kg,
1,20530,5kg,organic,Rolled Oatflakes,,Infinity Foods,,6.5,,0,5028869205300,,5,kg,
1,20532,15kg,organic,Brown Rice Flakes - gluten-free,,Infinity Bulk,,54.5,,0,,,15,kg,
1,20533,5kg,organic,Brown Rice Flakes,,Infinity Foods,,19.65,,0,5028869205331,,5,kg,
1,20535,20kg,organic,Rye Flakes,,Infinity Bulk,,18,,0,,,20,kg,
1,20545,20kg,organic,Wheat Flakes,,Infinity Bulk,,18,,0,,,20,kg,
1,20575,25kg,organic,Gluten-free Jumbo Oatflakes,,Infinity Bulk,,51.75,,0,,,25,kg,
1,20577,5kg,organic,Gluten-free Jumbo Oatflakes,,Infinity Foods,,11.85,,0,5028869205775,,5,kg,
1,20585,20kg,organic,Gluten-free Rolled Oatflakes,,Infinity Bulk,,41.4,,0,,,20,kg,
1,20587,5kg,organic,Gluten-free Rolled Oatflakes,,Infinity Foods,,11.85,,0,5028869205874,,5,kg,
1,20655,12x850g,organic,Porridge Oats - bags,2.35,Pimhill,,21.15,,0,5060099990380,12,850,g,
1,20660,12x850g,organic,Jumbo Oats - bags,2.35,Pimhill,,21.15,,0,5060099990397,12,850,g,
1,35227,8x100g,organic,Candied Orange Peel - Italy,1.96,La Bio-Idea,,11.75,,0,8717496900050,8,100,g,
1,35228,8x100g,organic,Candied Lemon Peel - Italy,1.96,La Bio-Idea,,11.75,,0,8717496900043,8,100,g,
1,40202,6x350g,organic,Chestnut Flour,6.49,Amisa,,29.2,,0,5032722313866,6,350,g,
1,40205,12x375g,organic,Polenta Pronta - 2 mins,1.99,Amisa,,17.9,,0,5032722311527,12,375,g,
1,40290,6x400g,organic,Quinoa Flour - gluten-free,6.99,BioFair,,31.45,,0,5032722314290,6,400,g,
1,40302,12x500g,organic,Coconut Flour - raw - gluten-free,3.99,Biona,,35.9,,0,5032722312692,12,500,g,
1,40305,12x500g,organic,Polenta - gluten-free,1.99,Biona,,17.9,,0,4006040120698,12,500,g,
1,40400,8x5x9g,organic,Active Dry Yeast,3.89,Bioreal,,23.3,,0,4260028363495,8,59,g,
1,40405,12x10g,organic,Original Sourdough Starter,4.85,Bread Matters,,43.5,,0,799928905961,12,10,g,
1,40505,5x1kg,organic,Fine Plain Wholemeal,1.25,Doves Farm,,4.7,,0,5011766010030,5,1,kg,
1,40510,25kg,organic,Fine Plain Wholemeal,,Doves Farm,,18,,0,,,25,kg,
1,40515,5x1kg,organic,W'meal S/R Fine Stoneground,1.32,Doves Farm,,4.95,,0,5011766010047,5,1,kg,
1,40520,20kg,organic,Wheat Bran,,Infinity Bulk,,13.6,,0,,,20,kg,
1,40525,25kg,organic,Corn Flour (maize flour)  - gluten-free,,Doves Farm,,30,,0,,,25,kg,
1,40530,25kg,organic,Strong Wholemeal Flour,,Doves Farm,,18,,0,,,25,kg,
1,40540,5x1.5kg,organic,Strong Wholemeal Flour,1.85,Doves Farm,,6.95,,0,5011766000307,5,1.5,kg,
1,40545,5x1kg,organic,Plain White Flour,1.36,Doves Farm,,5.1,,0,5011766010016,5,1,kg,
1,40550,5x1kg,organic,White Rye Flour,1.89,Doves Farm,,7.1,,0,5011766010658,5,1,kg,
1,40553,5x1kg,organic,Spelt Flour - wholemeal,2.72,Doves Farm,,10.2,,0,5011766010078,5,1,kg,
